udise_code,school_name,district,village,longitude,latitude,school_category,management
18120115109,1 NO. DHARMAPUR LPS,LAKHIMPUR,1 NO. DHARMAPUR,93.9767330002207,27.1143329997156,Primary,Department of Education
18120613901,528 NO. ADISUTI LPS,LAKHIMPUR,ADISUTI,94.2242829998086,27.1144669996201,Primary,Department of Education
18120609401,INDIRA BHARALI LPS,LAKHIMPUR,1 NO. AMTOLA,94.0839670004388,27.1144830001827,Primary,Department of Education
18290514201,JUTULITING GARDEN LPS,CHARAIDEO,DOOMAR DOLLONG WARD-B,94.8604499998133,27.1145170002713,Primary,Department of Education
18120612801,AMTOLA MAJORCHAPORI LPS,LAKHIMPUR,DULIA MOUT,94.1004330001208,27.1145330000272,Primary,Department of Education
18150322801,SEPON BORTANI LPS,DIBRUGARH,SEPON T.G,94.8474999998651,27.1145330000272,Primary,Local body
18160212701,NAPAMUA CHITALIA LPS,SIBSAGAR,MILONKUR CHITALIA,94.5828669999289,27.114782999714,Primary,Department of Education
18120110308,DHARMAPUR ME MADRASSA,LAKHIMPUR,3 NO. DHARMAPUR,93.9892670002423,27.114799999714,Upper Primary only,Government Aided
18120609701,GOSAIKHAT BALIJAN LPS,LAKHIMPUR,GOSAIKHAT,94.0744000001551,27.1148500002165,Primary,Department of Education
18120608206,PACHIM BALITIKA LPS,LAKHIMPUR,BALITIKA,93.993633000271,27.1150329996419,Primary,Department of Education
18160205302,KOLIAPANI MAZDUR LPS,SIBSAGAR,KOLIAPANI GRANT,94.7400330000186,27.1150499996039,Primary,Department of Education
18120206607,KEKURI GIRLS MES,LAKHIMPUR,KEKURI,94.3134500003875,27.115067000363,Upper Primary only,Government Aided
18120609201,HARIPUR LPS,LAKHIMPUR,HARIPUR,94.0035329997423,27.1150999999946,Primary,Department of Education
18120608701,KALAKHOWA BALIJAN LPS,LAKHIMPUR,BALIJAN,94.0719000003975,27.1150999999946,Primary,Department of Education
18290525802,CHAHINI PATHAR LPS,CHARAIDEO,DEEPLING PATHER-A,95.0429829996968,27.1152500002331,Primary,Department of Education
18120600113,NO 1 BORCHALA LPS,LAKHIMPUR,1 NO. BARCHALA,94.0208670001608,27.1152670001621,Primary,Department of Education
18120609502,MOTHOWKHUR LPS,LAKHIMPUR,AZARGURI,94.061117000121,27.1152670001621,Primary,Department of Education
18120103104,DIKRONG NATIONAL JUNIOR COLLEGE,LAKHIMPUR,BIHPURIA,93.9132999998568,27.1152999997348,Higher Secondary only/Jr. College,Private Unaided (Recognized)
18120611802,2 NO. HALDIATI LPS,LAKHIMPUR,2 NO. HALODIATI,94.1423669998789,27.1153830003616,Primary,Department of Education
18120302502,KEKURI UNITED HS,LAKHIMPUR,2 NO. KEKURI PAMUA,94.3650829997755,27.1155669999902,Upper Pri. and Secondary,Department of Education
18290112302,UDOY SHREE LPS,CHARAIDEO,2 NO GHORAJAN,95.1742499997151,27.1155830003956,Primary,Department of Education
18290510205,RANGOLI JORI GURI LPS,CHARAIDEO,RANGOLI,94.9705500003851,27.1156170001499,Primary,Department of Education
18290112303,SAPEKHATI NEW HIGH SCHOOL,CHARAIDEO,2 NO GHORAJAN,95.1765670000729,27.1159000000088,Upper Pri. and Secondary,Department of Education
18160205503,LAGUA BARI MAZDOR LPS,SIBSAGAR,LAGUA BARI DIVISION TEA GARDEN,94.7066499996696,27.1159830001906,Primary,Department of Education
18290108203,SHANTIPUR TEA GARDEN LPS,CHARAIDEO,BIHUBOR,95.2792829999263,27.116232999836,Primary,Department of Education
18290521201,KOILADUBI LPS,CHARAIDEO,RONGSWALL PATHAR,95.0837499998659,27.1164499996991,Primary,Department of Education
18290109607,476 NO RAHAN BORTANI LPS,CHARAIDEO,NO. 1 ROHON POTHAR,95.1082670002632,27.1165330002723,Primary,Department of Education
18120600104,BARCHALA MISSING JANAJATI MES,LAKHIMPUR,1 NO. BARCHALA,94.0397999999884,27.116632999706,Upper Primary only,Department of Education
18120609805,TELAHI MAJORCHAPORI MES,LAKHIMPUR,JORKHAT,94.0912170003647,27.116632999706,Primary with Upper Primary,Department of Education
18120606401,GHANCHARAI LPS,LAKHIMPUR,GHANCHARAI CHANDRAPUR,94.153232999996,27.1166669999408,Primary,Department of Education
18120302004,1 NO. UJANI KHAJUA SUTI LPS,LAKHIMPUR,KHAJUA MILI,94.4177000002509,27.1166999999002,Primary,Unrecognized
18290108802,299 NO TIOKIA LPS,CHARAIDEO,LEFERA,95.3009330001448,27.1167500003531,Primary,Department of Education
18290109301,1 NO KATHIAKHUNDA CHAWTAL LPS,CHARAIDEO,1 NO KATHIAKHUNDA,95.1389669996581,27.116783000288,Primary,Department of Education
18120610113,MAJOR CHAPARI HS,LAKHIMPUR,2 NO. AMTOLA,94.0912170003647,27.1168500003924,Secondary Only,Unrecognized
18290507402,DABAKHATIA LPS,CHARAIDEO,SORU PATHAR,95.069399999802,27.1169999998839,Primary,Department of Education
18120109302,LALUK HSS,LAKHIMPUR,1 NO. KARUNABARI,93.9329669996284,27.1170999996997,Upper Pri. Secondary and Higher Sec,Department of Education
18120209101,KEKURI KACHARI LPS,LAKHIMPUR,KEKURI KACHARI,94.3433329999978,27.1171499999739,Primary,Department of Education
18120109301,134 NO. LALUK LPS,LAKHIMPUR,1 NO. KARUNABARI,93.9324500003177,27.1172670000804,Primary,Department of Education
18290519702,DEOGHARIA TINIALI LPS,CHARAIDEO,DEOGHARIA,94.9840169996439,27.1174500003502,Primary,Department of Education
18290509503,BOTANI SOMABAI LPS,CHARAIDEO,KACHUMARI-A,94.94068299977,27.1175499997638,Primary,Department of Education
18120115804,DHARMAPUR 4 NO. PRE S MADRASSA,LAKHIMPUR,4 NO DHARMAPUR,93.9806830003228,27.1176499998876,Upper Primary only,Government Aided
18120110302,DHARMAPUR PRE SENIOR MADRASSA,LAKHIMPUR,3 NO. DHARMAPUR,93.9807329996532,27.1176499998876,Upper Primary only,Department of Education
18120302902,627 NO. KHERKATA MILI LPS,LAKHIMPUR,KHERKATA MILI,94.4224500004192,27.1176499998876,Primary,Department of Education
18290510201,557 NO. RANGOLI LPS,CHARAIDEO,RANGOLI,94.9595329997569,27.1176670002516,Primary,Department of Education
18120115102,DHARMAPUR MATHAURI LPS,LAKHIMPUR,1 NO. DHARMAPUR,93.9807999996004,27.1177830003615,Primary,Department of Education
18120302904,KHAJUA KHERKATA GIRLS MES,LAKHIMPUR,KHERKATA MILI,94.4224830000312,27.1178170002469,Upper Primary only,Government Aided
18150307601,KHAGARIJAN LPS,DIBRUGARH,KHAGARIJAN VEC,94.8220000000019,27.1178830002771,Primary,Department of Education
18150323001,KHOGORIJAN T.E. LPS,DIBRUGARH,KHAGORIJAN T.G.,94.82196700039,27.1179170001321,Primary,Local body
18290526003,KRISHNA NAGAR LPS,CHARAIDEO,DEEPLING BAGICHA - B,95.0351670000564,27.1182170000508,Primary,Department of Education
18160204813,KATHALGURI HIGH SCHOOL,SIBSAGAR,BARUAH CHANGMAI,94.7727669999141,27.1182500003525,Secondary Only,Government Aided
18160204808,KOTHAL GURI  MES,SIBSAGAR,BARUAH CHANGMAI,94.7730000004409,27.118282999845,Primary with Upper Primary,Department of Education
18120200601,BAM GAON LPS,LAKHIMPUR,JENGRAI KUMBANG,94.2719669998177,27.1183670001083,Primary,Department of Education
18120200603,BAMGAON M.E,LAKHIMPUR,JENGRAI KUMBANG,94.2720499996584,27.1183670001083,Upper Primary only,Government Aided
18160204810,DEHAJAN PRACTON CHAH MAZDUR LPS,SIBSAGAR,BARUAH CHANGMAI,94.768632999689,27.1184169998162,Primary,Department of Education
18120109704,LALUK JATIYA BIDYALAY,LAKHIMPUR,NIZ LALUK,93.9211499998323,27.118483000292,Primary with Upper Primary,Private Unaided (Recognized)
18120206602,105 NO. KEKURI LPS,LAKHIMPUR,KEKURI,94.3109830002418,27.1185169999647,Primary,Department of Education
18120206608,KEKURI ADARSHA MES,LAKHIMPUR,KEKURI,94.3107999999437,27.1185329999481,Upper Primary only,Government Aided
18120609809,BALIGAON LPS,LAKHIMPUR,JORKHAT,94.0900170002654,27.1185500001779,Primary,Department of Education
18290501001,NAMONI SUNDARPUR LPS,CHARAIDEO,JANGAL BLOCK,94.912099999818,27.1187830002921,Primary,Department of Education
18310414603,PUB MAJULI KHERKATA HS,MAJULI,NAMONI GEZERA,94.4365999995683,27.1188329998142,Upper Pri. and Secondary,Department of Education
18290510003,KACHUMARI JATIYA VIDYALAYA,CHARAIDEO,KACHUMARI-B,94.9329170003584,27.1188499999984,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized)
18160205504,TELENGA BOSTI MAZDUR LPS,SIBSAGAR,LAGUA BARI DIVISION TEA GARDEN,94.707267000336,27.1188830001134,Primary,Department of Education
18290108201,BIHUBOR LPS,CHARAIDEO,BIHUBOR,95.287599999882,27.1190330000775,Primary,Department of Education
18290109201,GORKUSH DAFALA LPS,CHARAIDEO,TIOKIA,95.3147669998247,27.1191169997776,Primary,Department of Education
18120605902,DAKHIN BORPATHAR LPS,LAKHIMPUR,ROWDUNG,94.0368170003571,27.1193330002019,Primary,Department of Education
18310414606,2 NO. ANAI CHUK LP,MAJULI,NAMONI GEZERA,94.4387329998031,27.1193669996162,Primary,Department of Education
18310414607,ANAJ CHUK GEZERA LP,MAJULI,NAMONI GEZERA,94.4416500002105,27.1194699996366,Primary,Unrecognized
18120302501,797 NO DANGDHARA KATHALGURI LPS,LAKHIMPUR,2 NO. KEKURI PAMUA,94.36243300023,27.119499999648,Primary,Department of Education
18290113001,RAIDANG BAGICHA LPS,CHARAIDEO,RAIDANG TE,95.2144000001162,27.1195169997309,Primary,Department of Education
18120206801,PALASHBARI LPS,LAKHIMPUR,PALASHBARI,94.3211329999584,27.1195330003709,Primary,Department of Education
18120115601,2 NO. KEHUTALI LPS,LAKHIMPUR,2 NO. KEHUTALI,93.967382999672,27.1195499996492,Primary,Department of Education
18290111402,1 NO LAWJAN LPS,CHARAIDEO,1 NO LAWJAN,95.2317329998115,27.1196169996956,Primary,Department of Education
18290526004,KRISHNA NAGAR MES,CHARAIDEO,DEEPLING BAGICHA - B,95.0329500001561,27.119650000384,Upper Primary only,Unrecognized
18290108202,BIHUBOR MES,CHARAIDEO,BIHUBOR,95.2885670003528,27.1197500002298,Upper Primary only,Government Aided
18290111401,MUKTABARI BAGICHA  LPS,CHARAIDEO,1 NO LAWJAN,95.2308170002927,27.1197670002746,Primary,Department of Education
18120613802,TELAHI SUBANSIRI HS,LAKHIMPUR,ACHERKATA,94.2019329999814,27.1199830002434,Pri. Upper Pri. and Secondary Only,Department of Education
18120614305,JENGRAI SINGIMARI HS,LAKHIMPUR,JENGRAI SIMALUGURI,94.2511500001757,27.1200170002597,Pri. Upper Pri. and Secondary Only,Department of Education
18290507103,BISHNU NAGAR LPS,CHARAIDEO,DURIBAM TE(WARD-6),95.0269170000479,27.1200170002597,Primary,Department of Education
18290112101,GHORAJAN CHAH MAZDUR LPS,CHARAIDEO,1 NO GHORAJAN,95.184099999856,27.1200670000298,Primary,Department of Education
18120616807,AHOMONI JANAJATI MES,LAKHIMPUR,AHOMONI,94.0593670002009,27.1201830000499,Upper Primary only,Government Aided
18120106001,302 NO. GRANT MALUBASTI LPS,LAKHIMPUR,DUBI CHRISTAN,93.8812830001868,27.120200000029,Primary,Department of Education
18120115604,2 NO. KEHUTALI LPS,LAKHIMPUR,2 NO. KEHUTALI,93.9598330001705,27.1202329997458,Primary,Department of Education
18120302002,NAMANI KHERKATA MES,LAKHIMPUR,KHAJUA MILI,94.4178829996507,27.1202830002189,Upper Primary only,Department of Education
18160205202,MADHUPUR LPS,SIBSAGAR,EKARANI,94.7304830003516,27.1204170001932,Primary,Department of Education
18120302901,KHAJUA MILI LPS,LAKHIMPUR,KHERKATA MILI,94.4176500000222,27.1204669997845,Primary,Department of Education
18120612902,UTTAR FALAKHOWA LPS,LAKHIMPUR,FALAKHOWA,94.1070999997154,27.1205000002221,Primary,Department of Education
18160205203,EKARANI  NAHORHABI  MES,SIBSAGAR,EKARANI,94.719817000251,27.1205170001529,Primary with Upper Primary,Department of Education
18120613803,DEMUA DOLEY LPS,LAKHIMPUR,ACHERKATA,94.1931830003806,27.1206000001076,Primary,Unrecognized
18120109703,LALUK MODEL SCHOOL,LAKHIMPUR,NIZ LALUK,93.9231669997162,27.1206670003248,Primary with Upper Primary,Private Unaided (Recognized)
18290109303,GUDAM CHARIALI MES,CHARAIDEO,1 NO KATHIAKHUNDA,95.1531669999342,27.1209330003374,Primary with Upper Primary,Department of Education
18310414602,39 NO. NAMONI GEZERA LP,MAJULI,NAMONI GEZERA,94.4446670001771,27.120967000065,Primary,Department of Education
18120106502,GOBINDAPUR M.E,LAKHIMPUR,OWAHAT,93.9114500003775,27.1210670003326,Upper Primary only,Government Aided
18120109501,747 NO. GOBINDAPUR LPS,LAKHIMPUR,2 NO. PACHIM LALUK,93.9116329997774,27.1211330000445,Primary,Department of Education
18120611902,HOWBORAH LPS,LAKHIMPUR,BACHA PATHER,94.1209829997991,27.1212499999833,Primary,Unrecognized
18160205303,KALIAPANI LPS,SIBSAGAR,KOLIAPANI GRANT,94.7414170002408,27.1212669998002,Primary,Department of Education
18120613804,ACHERKATA MOHARICHUK LPS,LAKHIMPUR,ACHERKATA,94.2015170000547,27.1212830001899,Primary,Unrecognized
18120208902,UDAYPUR LPS,LAKHIMPUR,DHULPETA,94.2944999999431,27.1212830001899,Primary,Department of Education
18120302503,MALARAM PEGU HS,LAKHIMPUR,2 NO. KEKURI PAMUA,94.3727500003512,27.1213000000018,Upper Pri. and Secondary,Government Aided
18120206702,NA-KARAIGURI LPS,LAKHIMPUR,NA-KARAIGURI,94.3285169997786,27.1215169996313,Primary,Department of Education
18290519503,BHOLUKAGURI ADARSHA LPS,CHARAIDEO,BHOLUKAGURI,95.1053499998557,27.1215169996313,Primary,Department of Education
18120206501,KARAIGURI KACHARI LPS,LAKHIMPUR,KARAIGURI KACHARI,94.3375500001349,27.1215670003299,Primary,Department of Education
18290507301,POHUCHUNGI DEODHAI LPS,CHARAIDEO,POHUCHUNGI PATHAR,95.0613830003202,27.1215829998772,Primary,Department of Education
18120206703,KEKURI TRIBAL HS,LAKHIMPUR,NA-KARAIGURI,94.3309670002058,27.1216329997469,Upper Pri. and Secondary,Department of Education
18120302401,DADABARI MES,LAKHIMPUR,1 NO. AKENDIGHALI,94.3825829998753,27.1216329997469,Upper Primary only,Department of Education
18120206401,CHELAJAN BAGHCHUK DOLOGURI TRIBAL MES,LAKHIMPUR,CHELAJAN KACHARI],94.2941829997507,27.1216500003051,Upper Primary only,Department of Education
18120608208,AZAD LPS,LAKHIMPUR,BALITIKA,93.9973830003566,27.1217330002187,Primary,Department of Education
18120106004,DUBI HS,LAKHIMPUR,DUBI CHRISTAN,93.8864829997185,27.1218329998016,Pri. Upper Pri. and Secondary Only,Department of Education
18120302402,NAMANI DANGDHARA LPS,LAKHIMPUR,1 NO. AKENDIGHALI,94.3884670000206,27.1220499999961,Primary,Department of Education
18290509502,2 NO. GHILAGURI LPS,CHARAIDEO,KACHUMARI-A,94.9464830002497,27.1222170001835,Primary,Department of Education
18120109005,95 FC GRANT LPS,LAKHIMPUR,95 F.C. GRANT,93.8437830002294,27.1222329996377,Primary,Department of Education
18160205601,MASKARA CHAH MAZDOR LPS,SIBSAGAR,MASKARA TE,94.7275170004387,27.1223170001332,Primary,Department of Education
18120600114,BORCHALA MULTIPURPOSE HIGH MADRASSA,LAKHIMPUR,1 NO. BARCHALA,94.0249329997156,27.122350000025,Pri. Upper Pri. and Secondary Only,Department of Education
18120605301,BORPATHAR LPS,LAKHIMPUR,BORPATHER,94.0402999995806,27.1224169999935,Primary,Department of Education
18120612803,PANCHAJANYA MES,LAKHIMPUR,DULIA MOUT,94.107632999818,27.1224499998559,Upper Primary only,Department of Education
18290110301,2 NO KATHIAKHUNDA LPS,CHARAIDEO,2 NO KATHIA KHUNDA,95.1755669999902,27.1225329999754,Primary,Department of Education
18120206402,CHELAJAN KACHARI LPS,LAKHIMPUR,CHELAJAN KACHARI],94.2978499999956,27.1225670000162,Primary,Department of Education
18120402609,MADHAB KANDALI SANSKRIT TOOL,LAKHIMPUR,GEREKI,94.1583170000751,27.1226500000489,Secondary Only,Government Aided
18120604504,BALIGAON LPS,LAKHIMPUR,BILOTIA BALIGAON,94.1583170000751,27.1226500000489,Primary,Unrecognized
18120612804,562 NO. CHUNGAPARA LPS,LAKHIMPUR,DULIA MOUT,94.1079170003984,27.122666999653,Primary,Department of Education
18290109404,288 NO RAHAN PATHAR LPS,CHARAIDEO,2 NO ROHAN PATHAR,95.1225670000984,27.1226829998425,Primary,Department of Education
18120109802,PADUMONI LPS,LAKHIMPUR,PADUMONI,93.9484830003547,27.12273300002,Primary,Department of Education
18290109608,ROHAN HS,CHARAIDEO,NO. 1 ROHON POTHAR,95.1156700003499,27.1227900000511,Upper Pri. and Secondary,Department of Education
18150305001,GHUGUL PATHER LPS,DIBRUGARH,GHUGUL PATHER,94.8166170001721,27.1228170001399,Primary,Department of Education
18120108301,HARMOTI HSS,LAKHIMPUR,5 NO. PATTA,93.8557170002013,27.1228670002575,Pri. with Upper Pri. Sec. and H.Sec.,Department of Education
18290112603,ATAL KATHIAKHUNDA MVS,CHARAIDEO,ATAL PATHAR,95.1866669995608,27.1228670002575,Primary with Upper Primary,Department of Education
18290519502,BHOLUKAGURI NEPALIBASTI LPS,CHARAIDEO,BHOLUKAGURI,95.1031329999553,27.1230000001258,Primary,Department of Education
18290519604,DEROI LPS,CHARAIDEO,DICHOW BOTUA,95.0064669999286,27.1230829998372,Primary,Department of Education
18120207104,NOWJAN BASTI CHAPORI LPS,LAKHIMPUR,CHAMPARA GHAT,94.1944000001983,27.123100000175,Primary,Unrecognized
18160205109,DEMOW COLLEGE,SIBSAGAR,DEMOW GRANT,94.7419000001146,27.1231329998359,Higher Secondary only/Jr. College,Department of Education
18160205002,JURIA MAZDUR LPS,SIBSAGAR,DEHAJAN HABI,94.7724330000033,27.1232329997662,Primary,Department of Education
18290109403,195 NO. RAHAN PUKHURI LPS,CHARAIDEO,2 NO ROHAN PATHAR,95.1378670000163,27.1232329997662,Primary,Department of Education
18160205010,913 NO KUSIAMARI LPS,SIBSAGAR,DEHAJAN HABI,94.7505500001562,27.1233670002043,Primary,Department of Education
18120612805,KRISHNA GURU LPS,LAKHIMPUR,DULIA MOUT,94.105183000289,27.1233830002937,Primary,Unrecognized
18120616801,AHOMONI MIRI LPS,LAKHIMPUR,AHOMONI,94.061882999852,27.1234170000761,Primary,Department of Education
18120108601,HARMOTI T.E. LPS,LAKHIMPUR,HARMOTI DIV. TEA GARDEN,93.8378170000684,27.1234330001583,Primary,Local body
18290501003,JANGHAL BLOCK MES,CHARAIDEO,JANGAL BLOCK,94.9193000004135,27.1234499996434,Upper Primary only,Government Aided
18160205204,L.B.S. SISHU NIKETAN,SIBSAGAR,EKARANI,94.7347499997478,27.1238999997492,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized)
18120109103,HARMOTI JUNIOR COLLEGE,LAKHIMPUR,1 NO. PARBATPUR,93.8543000003671,27.1239999997934,Higher Secondary only/Jr. College,Government Aided
18120609808,A.D.K. HS,LAKHIMPUR,JORKHAT,94.0809830000842,27.1239999997934,Upper Pri. and Secondary,Department of Education
18120608209,BALITIKA HIGH MADRASSA,LAKHIMPUR,BALITIKA,94.0109669997912,27.1240830003617,Pri. Upper Pri. and Secondary Only,Department of Education
18120302001,NAMANI KHERKATA HS,LAKHIMPUR,KHAJUA MILI,94.4124499995921,27.1240830003617,Upper Pri. and Secondary,Government Aided
18120302310,TAMAR ADARSHA LPS,LAKHIMPUR,TAMAR GAON,94.3837000001339,27.1240999997481,Primary,Unrecognized
18120608210,BALITIKA JATIYA BIDYALAYA,LAKHIMPUR,BALITIKA,94.1131999997708,27.1241999996134,Primary with Upper Primary,Private Unaided (Recognized)
18120609205,HORIPUR JATIYA BIDYALAYA,LAKHIMPUR,HARIPUR,94.1131999997708,27.1241999996134,Primary with Upper Primary,Private Unaided (Recognized)
18290522101,RAM NAGAR JANAJATI MES,CHARAIDEO,TIPHUK MIRI,95.0405669996047,27.1243170003418,Upper Primary only,Government Aided
18120109701,LALUK ACADEMY HS,LAKHIMPUR,NIZ LALUK,93.9304829997643,27.1243669997889,Upper Pri. and Secondary,Department of Education
18290522102,770 NO. RAMNAGAR LPS,CHARAIDEO,TIPHUK MIRI,95.0404329997104,27.1243669997889,Primary,Department of Education
18150301904,BHALUKAGURI EGS,DIBRUGARH,BHALUKAGURI VEC,94.7957999996317,27.1245999997798,Primary,Department of Education
18120209103,KEKURI KACHARI HS,LAKHIMPUR,KEKURI KACHARI,94.3460169998784,27.1246669999996,Upper Pri. and Secondary,Department of Education
18120609901,348 NO. TIOKIA LPS,LAKHIMPUR,KHERKATI,94.0628670000412,27.1246999999976,Primary,Department of Education
18310433501,UJANI GEZERA PURBASHREE LP,MAJULI,UJANI GEZERA,94.4543499999134,27.1246999999976,Primary,Department of Education
18160212502,BORPATHAR MAZDUR LPS,SIBSAGAR,BORPATHAR,94.69481699998,27.124750000073,Primary,Department of Education
18120609810,AMTALA DAMBUKIAL KHARKATI HSS,LAKHIMPUR,JORKHAT,94.7849000000777,27.124800000126,Higher Secondary only/Jr. College,Government Aided
18120302304,TAMARGAON TRIBAL HS,LAKHIMPUR,TAMAR GAON,94.3874500002195,27.1250000001146,Upper Pri. and Secondary,Department of Education
18120605903,ROUDONG BORPATHAR MILLON JYOTI LPS,LAKHIMPUR,ROWDUNG,94.334800000132,27.1251999997456,Primary,Unrecognized
18290520201,DEORI RESERVE MES,CHARAIDEO,HELAIGURIA,95.0155670002321,27.1252169997617,Upper Primary only,Department of Education
18120613902,ADISUTI JANAJATI MES,LAKHIMPUR,ADISUTI,94.2203000000946,27.1252330003859,Upper Primary only,Department of Education
18150301903,BHALUKAGURI LPS,DIBRUGARH,BHALUKAGURI VEC,94.7924000002488,27.1253500000337,Primary,Department of Education
18290519607,BOTUA PUKHURI JATIYA VIDYALAYA,CHARAIDEO,DICHOW BOTUA,95.006383000263,27.1253500000337,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized)
18120606102,KHABALIPAR LPS,LAKHIMPUR,1 NO. DOOLPOTA,94.1405330002932,27.1254330003998,Primary,Department of Education
18290520204,HALAIGURIA LPS,CHARAIDEO,HELAIGURIA,95.0158829997012,27.1254330003998,Primary,Department of Education
18120609806,SUNARAM DUTTA LPS,LAKHIMPUR,JORKHAT,94.0751170003806,27.1254500003804,Primary,Unrecognized
18120207204,BALIGAON LAHUWAL LPS,LAKHIMPUR,GOHAIN CHAPORI,94.2032000000278,27.1255000001205,Primary,Unrecognized
18290519606,MULGAVORU HIGH SCHOOL,CHARAIDEO,DICHOW BOTUA,94.998689999748,27.1255100003857,Pri. Upper Pri. and Secondary Only,Department of Education
18120609802,714 NO. DAMBUKIAL BALIJAN LPS,LAKHIMPUR,JORKHAT,94.0825329999878,27.1255329998728,Primary,Department of Education
18160208101,DEBAPUR LPS,SIBSAGAR,DEVAPURGAON,94.7063829997059,27.1256170002885,Primary,Department of Education
18290519504,KHAGESWARI SAIKIA MVS,CHARAIDEO,BHOLUKAGURI,95.0962000002219,27.1256330000559,Primary with Upper Primary,Department of Education
18120302105,KHAJUA TRIBAL GIRLS' MES,LAKHIMPUR,KHAJUA PATIR N/C,94.4256170001736,27.1256500000062,Upper Primary only,Department of Education
18150322802,SEPON B CLASS LPS,DIBRUGARH,SEPON T.G,94.8438829998489,27.1256669999539,Primary,Local body
18120105201,MADHAB DEV LPS,LAKHIMPUR,1 NO. BOGORI,93.8764169996675,27.1257829997633,Primary,Department of Education
18120606201,DOOLPOTA MES,LAKHIMPUR,2 NO. DOOLPOTA,94.1515330003046,27.1258669999912,Upper Primary only,Department of Education
18120209001,GARU KHUTI LPS,LAKHIMPUR,GARUKHATI,94.3494499997716,27.1259330000689,Primary,Department of Education
18290109309,JYOTI LPS,CHARAIDEO,1 NO KATHIAKHUNDA,95.1655000001143,27.1259830003926,Primary,Department of Education
18150312002,KACHAMARI MES,DIBRUGARH,NO. 1 KACHAMARI VEC,94.7855829999679,27.1260830001734,Upper Primary only,Department of Education
18160208603,RUPAPUR LPS,SIBSAGAR,RUPAPUR,94.70194999973,27.1261829998647,Primary,Department of Education
18290529502,BARUAHOLA T.GARDEN LPS,CHARAIDEO,DOOMAR DALLANG TE 'D',94.9000500003934,27.1261829998647,Primary,Department of Education
18120108302,SANKERDEV ANUSUSHITA LPS,LAKHIMPUR,5 NO. PATTA,93.8513829999597,27.126217000395,Primary,Department of Education
18120605601,GALAHATI LPS,LAKHIMPUR,GALAHATI,94.0463329996888,27.1262830002662,Primary,Department of Education
18120109502,770 NO. PACHIM LALUK LPS,LAKHIMPUR,2 NO. PACHIM LALUK,93.9116169998838,27.1263500002773,Primary,Department of Education
18120302003,SONATIPATHER LPS,LAKHIMPUR,KHAJUA MILI,94.4124169999802,27.1263829997788,Primary,Department of Education
18290113501,691 NO. DEOPANI NAGA LPS,CHARAIDEO,TIOKIA NAGA GAON,95.3298669997261,27.126399999615,Primary,Department of Education
18120301507,BANAMALI LPS,LAKHIMPUR,1 NO. TULSIJAN,94.4513329999469,27.1264329999012,Primary,Unrecognized
18290108801,DEOPANIA  LPS,CHARAIDEO,LEFERA,95.3023330002606,27.1266169997438,Primary,Department of Education
18160205105,DEMOW GIRLS HIGH SCHOOL,SIBSAGAR,DEMOW GRANT,94.7409000000319,27.1267330001668,Upper Pri. and Secondary,Department of Education
18160205113,DEMOW ENGLISH ACADEMY,SIBSAGAR,DEMOW GRANT,94.7547770002678,27.1268280000032,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized)
18160205110,DEMOW JUNIOR COMMERCE COLLEGE,SIBSAGAR,DEMOW GRANT,94.7547830001156,27.1268330000765,Higher Secondary only/Jr. College,Government Aided
18290507202,KHAMON PATHAR LPS,CHARAIDEO,KHAMON PATHAR,95.053667000239,27.1268330000765,Primary,Department of Education
18290104001,BORACHALI BAGICHA LPS,CHARAIDEO,BORACHALI,95.2592329998401,27.1268330000765,Primary,Department of Education
18160205112,SAMANNAY JUNIOR COLLEGE,SIBSAGAR,DEMOW GRANT,94.7547849997654,27.1268359998006,Higher Secondary only/Jr. College,Private Unaided (Recognized)
18160205111,DEMOW JUNIOR COLLEGE,SIBSAGAR,DEMOW GRANT,94.7547889999633,27.1268390003241,Secondary with Higher Secondary,Private Unaided (Recognized)
18160205107,DEMOW HIGHER SECONDARY SCHOOL,SIBSAGAR,DEMOW GRANT,94.7386000002908,27.1268669996097,Upper Pri. Secondary and Higher Sec,Department of Education
18160208601,OWTALA MES,SIBSAGAR,RUPAPUR,94.7030169997599,27.1268829999978,Upper Primary only,Department of Education
18160205106,H.C.B. MODEL ENGLISH SCHOOL,SIBSAGAR,DEMOW GRANT,94.7407329996273,27.1269170003153,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized)
18290510301,RANGOLI CHAKALIA LPS,CHARAIDEO,RANGOLI CHAKALIA,94.9786329999891,27.1270329996276,Primary,Department of Education
18290112104,SHRAMIK ADARSHA LPS,CHARAIDEO,1 NO GHORAJAN,95.2017999999724,27.127083000259,Primary,Department of Education
18120607804,MERCHUK MES,LAKHIMPUR,CHAMUA DARANGIA,93.9381000001113,27.1270999999889,Upper Primary only,Unrecognized
18150322806,SEPON CHAH BAGICHA MES(V),DIBRUGARH,SEPON T.G,94.8382499997738,27.1272000003699,Upper Primary only,Unrecognized
18290519305,MADHUPUR LPS,CHARAIDEO,3 / 4 NO KURUKANI,95.0371000002747,27.1273170003584,Primary,Department of Education
